,revision_id,article_quality_est,article_name,country,geographic region,population,_merge
44358,804279341.0,B,Dokka Umarov,Chechen,,,left_only
44359,804557776.0,Start,Tapa Tchermoeff,Chechen,,,left_only
44360,805794113.0,C,Umar Dzhabrailov,Chechen,,,left_only
44361,805869321.0,FA,Ramzan Kadyrov,Chechen,,,left_only
44362,807180397.0,Stub,Idris Gaibov,Chechen,,,left_only
44363,807354708.0,Start,Ruslan Alikhadzhiyev,Chechen,,,left_only
44364,807454176.0,B,Ruslan Yamadayev,Chechen,,,left_only
44592,708727189.0,Start,Terry Le Main,Jersey,,,left_only
44593,708727221.0,Start,Paul Routier,Jersey,,,left_only
44594,708766654.0,Start,Mike Vibert,Jersey,,,left_only
44595,710334019.0,Stub,Sean Power (Jersey),Jersey,,,left_only
44596,710503170.0,Start,Leonard Norman,Jersey,,,left_only
44597,717911161.0,Start,Ben Shenton,Jersey,,,left_only
44598,720430005.0,Stub,Robert Le Masurier,Jersey,,,left_only
44599,722988899.0,Stub,Kevin C. Lewis,Jersey,,,left_only
44600,724891592.0,Stub,Rob Duhamel,Jersey,,,left_only
44601,725737326.0,Stub,Patrick J. D. Ryan,Jersey,,,left_only
44602,737014330.0,Start,Philippe de Carteret II,Jersey,,,left_only
44603,740998059.0,Start,Connétable (Jersey and Guernsey),Jersey,,,left_only
44604,742413962.0,Stub,Alan J. H. Maclean,Jersey,,,left_only
44605,745348113.0,Start,Michel Couriard,Jersey,,,left_only
44606,754330569.0,Start,Guy de Faye,Jersey,,,left_only
44607,766480006.0,Start,Vernon Tomes,Jersey,,,left_only
44608,773230341.0,C,Philip Bailhache,Jersey,,,left_only
44609,773316732.0,Start,Jean Poingdestre,Jersey,,,left_only
44610,774568909.0,Start,Peter Hanning,Jersey,,,left_only
44611,784051930.0,Start,Dean of Jersey,Jersey,,,left_only
44612,784462137.0,C,"Alexander Coutanche, Baron Coutanche",Jersey,,,left_only
44613,784849252.0,Stub,Terry Le Sueur,Jersey,,,left_only
44614,786175308.0,Stub,Don Filleul,Jersey,,,left_only
44615,787012860.0,Start,Augustus Asplet Le Gros,Jersey,,,left_only
44616,787046159.0,Stub,Philippe Langlois,Jersey,,,left_only
44617,787955357.0,Start,Sarah Craig Ferguson,Jersey,,,left_only
44618,787955613.0,Stub,Wendy Kinnard,Jersey,,,left_only
44619,787956265.0,Start,Iris Le Feuvre,Jersey,,,left_only
44620,787956300.0,Stub,Judy Martin (politician),Jersey,,,left_only
44621,787956364.0,Start,Kristina Moore,Jersey,,,left_only
44622,787956392.0,Stub,Susan Pinel,Jersey,,,left_only
44623,787956492.0,Stub,Shona Pitman,Jersey,,,left_only
44624,787956513.0,Stub,Anne Pryke,Jersey,,,left_only
44625,787956597.0,Stub,Corrie Stein,Jersey,,,left_only
44626,787957954.0,Stub,Tracey Vallois,Jersey,,,left_only
44627,789753704.0,Stub,"Sir Philip Carteret, 1st Baronet",Jersey,,,left_only
44628,789753711.0,Stub,"Sir Philip Carteret, 2nd Baronet",Jersey,,,left_only
44629,790484914.0,C,"Henry Carteret, 1st Baron Carteret",Jersey,,,left_only
44630,792567273.0,Start,Frank Walker (Jersey politician),Jersey,,,left_only
44631,793221391.0,Stub,Carolyn Labey,Jersey,,,left_only
44632,793405839.0,Stub,Cecil Stanley Harrison,Jersey,,,left_only
44633,795069319.0,Start,List of Bailiffs of Jersey,Jersey,,,left_only
44634,795676915.0,C,John Le Couteur,Jersey,,,left_only
44635,796095584.0,Start,Jim Perchard,Jersey,,,left_only
44636,796170389.0,Start,Bryan Ian Le Marquand,Jersey,,,left_only
44637,797693636.0,Stub,Andrew Green (Jersey politician),Jersey,,,left_only
44638,797746493.0,Start,Geraint Jennings,Jersey,,,left_only
44639,798244483.0,Start,Ian Gorst,Jersey,,,left_only
44640,799514955.0,C,George Carteret,Jersey,,,left_only
44641,800714278.0,GA,Stuart Syvret,Jersey,,,left_only
44642,801172575.0,Start,Edward Trevor (Jersey),Jersey,,,left_only
44643,801284949.0,C,Philip Ozouf Jr,Jersey,,,left_only
44644,802532217.0,C,Peter Crill,Jersey,,,left_only
44645,802912550.0,C,"John Carteret, 2nd Earl Granville",Jersey,,,left_only
44646,803416400.0,C,Darius J. Pearce,Jersey,,,left_only
44647,804372746.0,Start,Alan Simon Crowcroft,Jersey,,,left_only
44648,805135198.0,Stub,William Bailhache,Jersey,,,left_only
44649,805136001.0,Start,Michael Birt (barrister),Jersey,,,left_only
44650,805136113.0,Start,Frank Ereaut,Jersey,,,left_only
44651,805136184.0,Start,Robert Pipon Marett,Jersey,,,left_only
44652,805499715.0,C,Freddie Cohen,Jersey,,,left_only
45320,710546915.0,Stub,Mike Torode,Guernsey,,,left_only
45321,719122168.0,Stub,Laurie Morgan,Guernsey,,,left_only
45322,722295712.0,Stub,Peter Harwood,Guernsey,,,left_only
45323,722806951.0,Stub,Martin Storey (politician),Guernsey,,,left_only
45324,725970969.0,Stub,William Carey (Bailiff of Guernsey),Guernsey,,,left_only
45325,729428763.0,Stub,David Jones (Guernsey politician),Guernsey,,,left_only
45326,742737553.0,Stub,Lyndon Trott,Guernsey,,,left_only
45327,742872067.0,Start,Jonathan Le Tocq,Guernsey,,,left_only
45328,742872751.0,Stub,Graham Dorey,Guernsey,,,left_only
45329,748457839.0,Start,De Vic Carey,Guernsey,,,left_only
45330,762910285.0,GA,Bailiff of Guernsey,Guernsey,,,left_only
45331,768625520.0,C,Ambrose Sherwill,Guernsey,,,left_only
45332,784691815.0,Start,Geoffrey Rowland,Guernsey,,,left_only
45333,784770354.0,Start,List of Bailiffs of Guernsey,Guernsey,,,left_only
45334,787954113.0,Stub,Diane Lewis (Guernsey legislator),Guernsey,,,left_only
45335,787954138.0,Stub,Wendy Morgan (politician),Guernsey,,,left_only
45336,788446515.0,C,Peter de Havilland,Guernsey,,,left_only
45337,789938377.0,Stub,Gavin St Pier,Guernsey,,,left_only
45338,791169532.0,C,Francis Weston,Guernsey,,,left_only
45339,792424069.0,Start,Richard Collas,Guernsey,,,left_only
45340,793355768.0,C,Victor Carey,Guernsey,,,left_only
45341,798315235.0,C,Daniel de Lisle Brock,Guernsey,,,left_only
45342,802409654.0,C,Richard Weston (treasurer),Guernsey,,,left_only
45343,804532628.0,Start,Havilland de Sausmarez,Guernsey,,,left_only
45344,805755298.0,B,Edmund Andros,Guernsey,,,left_only
45800,716335437.0,Start,Joseph Lambert Eustace,Saint Vincent and the Grenadines,,,left_only
45801,725462724.0,Start,Duvalle,Saint Vincent and the Grenadines,,,left_only
45802,739296460.0,Stub,Charles Antrobus,Saint Vincent and the Grenadines,,,left_only
45803,745928420.0,Stub,David Emmanuel Jack,Saint Vincent and the Grenadines,,,left_only
45804,762906552.0,Stub,Sydney Gun-Munro,Saint Vincent and the Grenadines,,,left_only
45805,770827509.0,C,Frederick Ballantyne,Saint Vincent and the Grenadines,,,left_only
45806,770829069.0,Start,Terrance Ollivierre,Saint Vincent and the Grenadines,,,left_only
45807,771015590.0,Start,Milton Cato,Saint Vincent and the Grenadines,,,left_only
45808,784724223.0,Start,Henry Harvey Williams,Saint Vincent and the Grenadines,,,left_only
45809,784784479.0,Stub,Monica Dacon,Saint Vincent and the Grenadines,,,left_only
45810,787976333.0,Start,Camillo Gonsalves,Saint Vincent and the Grenadines,,,left_only
45811,788672768.0,Start,Alphonso Theodore Roberts,Saint Vincent and the Grenadines,,,left_only
45812,789761357.0,C,Arnhim Eustace,Saint Vincent and the Grenadines,,,left_only
45813,795283194.0,Start,Joseph Chatoyer,Saint Vincent and the Grenadines,,,left_only
45814,795343481.0,Start,Louis Straker,Saint Vincent and the Grenadines,,,left_only
45815,797760926.0,Start,List of Prime Ministers of Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,,,left_only
45816,798864996.0,Start,Ebenezer Joshua,Saint Vincent and the Grenadines,,,left_only
45817,800257111.0,Start,James Fitz-Allen Mitchell,Saint Vincent and the Grenadines,,,left_only
45818,800881284.0,Start,Inga Rhonda King,Saint Vincent and the Grenadines,,,left_only
45819,801288101.0,Start,Governor-General of Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,,,left_only
45820,804164057.0,C,Ralph Gonsalves,Saint Vincent and the Grenadines,,,left_only
45821,717215546.0,Start,Stanislav Kochiev,South Ossetian,,,left_only
45822,717241760.0,Start,Valeriy Hubulov,South Ossetian,,,left_only
45823,721687759.0,Start,Rostislav Khugayev,South Ossetian,,,left_only
45824,748071193.0,Stub,Boris Chochiev,South Ossetian,,,left_only
45825,749962491.0,Start,Yury Morozov,South Ossetian,,,left_only
45826,760473086.0,Stub,Aleksandr Shavlokhov,South Ossetian,,,left_only
45827,760473130.0,Stub,Merab Chigoev,South Ossetian,,,left_only
45828,760473192.0,Start,Gerasim Khugayev,South Ossetian,,,left_only
45829,760473237.0,Stub,Igor Sanakoyev,South Ossetian,,,left_only
45830,760473273.0,Stub,Zurab Kokoyev,South Ossetian,,,left_only
45831,766130279.0,Stub,Lyudvig Chibirov,South Ossetian,,,left_only
45832,789950396.0,Start,Aslanbek Bulatsev,South Ossetian,,,left_only
45833,795669553.0,Start,President of South Ossetia,South Ossetian,,,left_only
45834,797825875.0,Start,Prime Minister of South Ossetia,South Ossetian,,,left_only
45835,799335775.0,Start,Leonid Tibilov,South Ossetian,,,left_only
45836,801087048.0,C,Eduard Kokoity,South Ossetian,,,left_only
45837,801560549.0,Start,Dmitry Sanakoyev,South Ossetian,,,left_only
45838,802882186.0,GA,Vadim Brovtsev,South Ossetian,,,left_only
45839,717545630.0,Stub,Tou Travel Ariki,Cook Island,,,left_only
45840,717593716.0,Start,Piho Rua,Cook Island,,,left_only
45841,717897925.0,Start,Robert Woonton,Cook Island,,,left_only
45842,719186872.0,Stub,Ngereteina Puna,Cook Island,,,left_only
45843,728378933.0,Stub,List of Presidents of the House of Ariki,Cook Island,,,left_only
45844,737975585.0,Start,Tangaroa Tangaroa,Cook Island,,,left_only
45845,755442454.0,Start,Speaker of the Cook Islands Parliament,Cook Island,,,left_only
45846,757064438.0,Stub,Maria Heather,Cook Island,,,left_only
45847,757064793.0,Stub,Tetangi Matapo,Cook Island,,,left_only
45848,757064845.0,Stub,Selina Napa,Cook Island,,,left_only
45849,757065079.0,B,Dorice Reid,Cook Island,,,left_only
45850,757065152.0,Stub,Ngai Tupa,Cook Island,,,left_only
45851,757540405.0,Stub,Cassey Eggelton,Cook Island,,,left_only
45852,763769083.0,Start,Norman George,Cook Island,,,left_only
45853,763769086.0,Stub,John Tangi,Cook Island,,,left_only
45854,763769088.0,Stub,Vai Peua,Cook Island,,,left_only
45855,763769233.0,Start,Teariki Heather,Cook Island,,,left_only
45856,763769688.0,Stub,George Angene,Cook Island,,,left_only
45857,763770488.0,Stub,Albert (Peto) Nicholas,Cook Island,,,left_only
45858,763774025.0,Stub,Tupou Faireka,Cook Island,,,left_only
45859,763774066.0,Stub,Mark Brown (Cook Islands),Cook Island,,,left_only
45860,763774069.0,Stub,Nandi Glassie,Cook Island,,,left_only
45861,763775030.0,Stub,Apii Piho,Cook Island,,,left_only
45862,763775034.0,Stub,Winton Pickering,Cook Island,,,left_only
45863,763775035.0,Stub,Albert Nicholas (Cook Islands),Cook Island,,,left_only
45864,763775867.0,Start,Vincent Ingram,Cook Island,,,left_only
45865,763775893.0,Stub,Terepai Maoate Jnr,Cook Island,,,left_only
45866,763776103.0,Stub,Toanui Isamaela,Cook Island,,,left_only
45867,763776191.0,Start,Tangata Vavia,Cook Island,,,left_only
45868,763776193.0,Stub,Taunga Toka,Cook Island,,,left_only
45869,763776229.0,Stub,Teremoana Tapi Taio,Cook Island,,,left_only
45870,763776231.0,Start,Tepure Tapaitau,Cook Island,,,left_only
45871,763776235.0,Stub,Mapu Taia,Cook Island,,,left_only
45872,763776270.0,Start,Pupuke Robati,Cook Island,,,left_only
45873,763776271.0,Start,Wilkie Rasmussen,Cook Island,,,left_only
45874,763776737.0,Stub,Tai Tura,Cook Island,,,left_only
45875,763776768.0,Stub,Tekii Lazaro,Cook Island,,,left_only
45876,763776806.0,Stub,Kura Strickland,Cook Island,,,left_only
45877,763776808.0,Stub,Mii Parima,Cook Island,,,left_only
45878,763776856.0,Start,Joe Williams (Cook Islands politician),Cook Island,,,left_only
45879,763776860.0,Stub,Kiriau Turepu,Cook Island,,,left_only
45880,766806728.0,Start,Inatio Akaruru,Cook Island,,,left_only
45881,767048874.0,Start,Terepai Maoate,Cook Island,,,left_only
45882,767048881.0,Start,Deputy Prime Minister of the Cook Islands,Cook Island,,,left_only
45883,767994335.0,Stub,Atatoa Herman,Cook Island,,,left_only
45884,778717694.0,Start,Kete Ioane,Cook Island,,,left_only
45885,778763952.0,C,Tom Davis (Cook Islands politician),Cook Island,,,left_only
45886,778789714.0,Stub,Niki Rattle,Cook Island,,,left_only
45887,784686871.0,Start,Frederick Tutu Goodwin,Cook Island,,,left_only
45888,784786128.0,Start,Ngamau Munokoa,Cook Island,,,left_only
45889,786648340.0,C,Henry Puna,Cook Island,,,left_only
45890,787050138.0,Stub,Moana Ioane,Cook Island,,,left_only
45891,787227714.0,Start,Marguerite Story,Cook Island,,,left_only
45892,788240713.0,Start,Apenera Short,Cook Island,,,left_only
45893,788499686.0,Start,Mana Strickland,Cook Island,,,left_only
45894,788897273.0,Start,William (Smiley) Heather,Cook Island,,,left_only
45895,788897549.0,Stub,Rose Toki-Brown,Cook Island,,,left_only
45896,788898457.0,Start,Teina Bishop,Cook Island,,,left_only
45897,788899523.0,Stub,Pumati Israela,Cook Island,,,left_only
45898,794802546.0,Start,Robert Wigmore,Cook Island,,,left_only
45899,794802590.0,Stub,Pukeiti Pukeiti,Cook Island,,,left_only
45900,797303432.0,Stub,John Henry (Cook Islands politician),Cook Island,,,left_only
45901,797303508.0,Start,Geoffrey Henry,Cook Island,,,left_only
45902,797303536.0,C,Albert Henry (politician),Cook Island,,,left_only
45903,799769949.0,C,Jim Marurai,Cook Island,,,left_only
45904,805657875.0,C,Pa Tepaeru Terito Ariki,Cook Island,,,left_only
45905,806739780.0,Start,Tom Marsters,Cook Island,,,left_only
46051,717915660.0,Stub,Hilal Al Sarmi,Omani,,,left_only
46052,722258362.0,Stub,Mohammed Al Rumhi,Omani,,,left_only
46053,726862168.0,Stub,Yahya Al Khusaibi,Omani,,,left_only
46054,729426899.0,Start,Sayyid Badr bin Hamad bin Hamood AlBusaidi,Omani,,,left_only
46055,757164616.0,Stub,Fahd bin Mahmoud al Said,Omani,,,left_only
46056,760558966.0,Stub,Rawya Saud Al Busaidi,Omani,,,left_only
46057,767183600.0,Stub,"Azzan bin Qais, Sultan of Muscat and Oman",Omani,,,left_only
46058,767885927.0,Start,Taimur bin Feisal,Omani,,,left_only
46059,774877670.0,Stub,"Turki bin Said, Sultan of Muscat and Oman",Omani,,,left_only
46060,783116680.0,Stub,Badr bin Saud al Busaidi,Omani,,,left_only
46061,787929352.0,Start,"Salim bin Thuwaini, Sultan of Muscat and Oman",Omani,,,left_only
46062,788828342.0,Stub,Rahila Al Riyami,Omani,,,left_only
46063,789761641.0,B,List of rulers of Oman,Omani,,,left_only
46064,794599835.0,Stub,Malek Bin Sulaiman Al Ma'amari,Omani,,,left_only
46065,794725141.0,C,"Said bin Sultan, Sultan of Muscat and Oman",Omani,,,left_only
46066,797805284.0,Start,Yusuf bin Alawi bin Abdullah,Omani,,,left_only
46067,797947292.0,Stub,Samira bint Mohamed Al-Moosa,Omani,,,left_only
46068,799540696.0,C,Moosa AbdulRahman Hassan,Omani,,,left_only
46069,801364408.0,Stub,Abdullah Al Saidi,Omani,,,left_only
46070,802317488.0,C,Said bin Taimur,Omani,,,left_only
46071,803929525.0,Start,"Faisal bin Turki, Sultan of Muscat and Oman",Omani,,,left_only
46072,806665440.0,Stub,"Thuwaini bin Said, Sultan of Muscat and Oman",Omani,,,left_only
46073,806904421.0,C,Qaboos bin Said al Said,Omani,,,left_only
46074,807451487.0,Stub,Haitham bin Tariq Al Said,Omani,,,left_only
46123,720435378.0,Stub,John Allen (diplomat),Tokelauan,,,left_only
46124,732100626.0,Start,Neil Walter,Tokelauan,,,left_only
46125,744394596.0,Stub,Tim Francis,Tokelauan,,,left_only
46126,770994352.0,C,Duncan MacIntyre (New Zealand politician),Tokelauan,,,left_only
46127,771460602.0,C,Russell Marshall,Tokelauan,,,left_only
46128,786375181.0,C,Guy Powles,Tokelauan,,,left_only
46129,790644183.0,Stub,Salesio Lui,Tokelauan,,,left_only
46130,790644216.0,Stub,Kuresa Nasau,Tokelauan,,,left_only
46131,790644404.0,Stub,Patuki Isaako,Tokelauan,,,left_only
46132,790647368.0,Stub,Kolouei O'Brien,Tokelauan,,,left_only
46133,795631781.0,Stub,Afega Gaualofa,Tokelauan,,,left_only
46134,795633170.0,Stub,Siopili Perez,Tokelauan,,,left_only
46135,799209983.0,Stub,David Payton,Tokelauan,,,left_only
46136,801375710.0,Start,Head of Government of Tokelau,Tokelauan,,,left_only
46137,801630990.0,Stub,Falima Teao,Tokelauan,,,left_only
46138,806257719.0,Stub,Jonathan Kings,Tokelauan,,,left_only
46139,806258588.0,Start,Administrator of Tokelau,Tokelauan,,,left_only
46160,723121670.0,Stub,Themba N. Masuku,Swaziland,,,left_only
46161,747579157.0,Start,Moses Mathendele Dlamini,Swaziland,,,left_only
46162,757540600.0,C,Constance Simelane,Swaziland,,,left_only
46163,785654533.0,C,Ntfombi of Swaziland,Swaziland,,,left_only
46164,790010530.0,Stub,Bheki Dlamini,Swaziland,,,left_only
46165,790010540.0,Stub,Bhekimpi Dlamini,Swaziland,,,left_only
46166,790010556.0,Stub,Jameson Mbilini Dlamini,Swaziland,,,left_only
46167,790010558.0,Stub,Lutfo Dlamini,Swaziland,,,left_only
46168,790010563.0,Stub,Mabandla Dlamini,Swaziland,,,left_only
46169,790010573.0,Stub,Makhosini Dlamini,Swaziland,,,left_only
46170,790010577.0,Stub,Mphiwa Dlamini,Swaziland,,,left_only
46171,790010578.0,Stub,Obed Dlamini,Swaziland,,,left_only
46172,790010579.0,Stub,Paul Dlamini,Swaziland,,,left_only
46173,790010705.0,Stub,Themba Dlamini,Swaziland,,,left_only
46174,790010716.0,Stub,Njabulo Mabuza,Swaziland,,,left_only
46175,790010723.0,Stub,Charles Myeza,Swaziland,,,left_only
46176,790010729.0,Stub,Sishayi Nxumalo,Swaziland,,,left_only
46177,790010732.0,Stub,Paul Shabangu,Swaziland,,,left_only
46178,790010783.0,Stub,Trusty Gina,Swaziland,,,left_only
46179,790010820.0,Stub,Marwick Khumalo,Swaziland,,,left_only
46180,790090661.0,B,Prince Sozisa Dlamini,Swaziland,,,left_only
46181,790636139.0,Stub,Andreas Fakudze,Swaziland,,,left_only
46182,793428048.0,Stub,Ndumiso Mamba,Swaziland,,,left_only
46183,796256782.0,Start,Dzeliwe of Swaziland,Swaziland,,,left_only
46184,797494822.0,Stub,Ben Nsibandze,Swaziland,,,left_only
46185,797904256.0,Start,List of Prime Ministers of Swaziland,Swaziland,,,left_only
46186,798454144.0,Start,Barnabas Sibusiso Dlamini,Swaziland,,,left_only
46187,800650407.0,Stub,Sotsha Dlamini,Swaziland,,,left_only
46188,802149787.0,C,Labotsibeni Mdluli,Swaziland,,,left_only
46189,804656330.0,Start,Tsandzile Dlamini,Swaziland,,,left_only
46190,807175486.0,Stub,Maphevu Dlamini,Swaziland,,,left_only
46191,723563977.0,Start,Karim Mammadbeyov,Dagestani,,,left_only
46192,785202362.0,C,Aziz Aliyev,Dagestani,,,left_only
46193,785532389.0,Start,Mukhu Aliyev,Dagestani,,,left_only
46194,789329935.0,Start,Magomedali Magomedov,Dagestani,,,left_only
46195,792949749.0,Start,Magomedsalam Magomedov,Dagestani,,,left_only
46196,796896055.0,Start,Sagid Murtazaliev,Dagestani,,,left_only
46197,803611453.0,Start,Head of the Republic of Dagestan,Dagestani,,,left_only
46198,728026000.0,Stub,List of Danish High Commissioners in Greenland,Greenlandic,,,left_only
46199,742150479.0,Stub,Gunnar Martens,Greenlandic,,,left_only
46200,756830216.0,Stub,Sara Olsvig,Greenlandic,,,left_only
46201,757102071.0,Start,Kathrine Chemnitz,Greenlandic,,,left_only
46202,757103267.0,Stub,Augusta Salling,Greenlandic,,,left_only
46203,757539811.0,Stub,Agathe Fontain,Greenlandic,,,left_only
46204,757539958.0,Stub,Ane Hansen (politician),Greenlandic,,,left_only
46205,763742018.0,Stub,Asii Chemnitz Narup,Greenlandic,,,left_only
46206,770757601.0,Start,Aleqa Hammond,Greenlandic,,,left_only
46207,778461046.0,Stub,Katrine Larsen Lenner,Greenlandic,,,left_only
46208,780537008.0,Start,Maliina Abelsen,Greenlandic,,,left_only
46209,787423025.0,Stub,Agnethe Davidsen,Greenlandic,,,left_only
46210,806560929.0,Stub,Mimi Karlsen,Greenlandic,,,left_only
46306,743018109.0,Start,Alan Parastaev,Ossetian,,,left_only
46307,757343822.0,Start,Taymuraz Mamsurov,Ossetian,,,left_only
46308,774555176.0,Stub,Head of the Republic of North Ossetia-Alania,Ossetian,,,left_only
46309,782634776.0,Start,Akhsarbek Galazov,Ossetian,,,left_only
46310,789328182.0,Start,Alexander Dzasokhov,Ossetian,,,left_only
46311,796950389.0,C,Alla Dzhioyeva,Ossetian,,,left_only
46312,804609656.0,Stub,Vyacheslav Bitarov,Ossetian,,,left_only
46313,804609900.0,Stub,Tamerlan Aguzarov,Ossetian,,,left_only
46314,806832826.0,Start,Anatoly Bibilov,Ossetian,,,left_only
46352,757106724.0,Stub,Leilani Reklai,Palauan,,,left_only
46353,762610456.0,Stub,Antonio Bells,Palauan,,,left_only
46354,764341685.0,Stub,Haruo Remeliik,Palauan,,,left_only
46355,765032190.0,GA,Roman Tmetuchl,Palauan,,,left_only
46356,765102210.0,Stub,Vice President of Palau,Palauan,,,left_only
46357,767195006.0,Stub,Surangel Whipps Jr.,Palauan,,,left_only
46358,773405868.0,Stub,Alfonso Oiterong,Palauan,,,left_only
46359,777304756.0,Start,Johnson Toribiong,Palauan,,,left_only
46360,778679721.0,Stub,Kerai Mariur,Palauan,,,left_only
46361,782714724.0,Stub,President of Palau,Palauan,,,left_only
46362,786992351.0,Start,Kuniwo Nakamura,Palauan,,,left_only
46363,788566799.0,C,Tommy Remengesau,Palauan,,,left_only
46364,788566961.0,Stub,Thomas Remengesau Sr.,Palauan,,,left_only
46365,788567219.0,Start,Ngiratkel Etpison,Palauan,,,left_only
46366,789983618.0,Stub,Raynold Oilouch,Palauan,,,left_only
46367,790011394.0,Stub,Lazarus Salii,Palauan,,,left_only
46368,790410665.0,Start,Ngedikes Olai Uludong,Palauan,,,left_only
46369,790423026.0,Stub,Sandra Pierantozzi,Palauan,,,left_only
46370,795139723.0,Start,Elias Camsek Chin,Palauan,,,left_only
46371,797884160.0,Stub,Akiko Sugiyama,Palauan,,,left_only
46372,805961817.0,Start,Baklai Temengil,Palauan,,,left_only
46419,792010538.0,Start,List of Presidents of Somaliland,Somaliland,,,left_only
46420,798692052.0,Start,Dahir Riyale Kahin,Somaliland,,,left_only
46421,804143605.0,Stub,Adan Ahmed Elmi,Somaliland,,,left_only
46422,805840190.0,C,Muhammad Haji Ibrahim Egal,Somaliland,,,left_only
46423,805873719.0,C,Hediya Yousef,Rojava,,,left_only
46424,805873803.0,Stub,Mansur Selum,Rojava,,,left_only
46425,,,,Western Sahara,NORTHERN AFRICA,597000.0,right_only
46426,,,,Cote d'Ivoire,WESTERN AFRICA,26175000.0,right_only
46427,,,,Mayotte,EASTERN AFRICA,284000.0,right_only
46428,,,,Reunion,EASTERN AFRICA,861000.0,right_only
46429,,,,"Congo, Dem. Rep.",MIDDLE AFRICA,89568000.0,right_only
46430,,,,eSwatini,SOUTHERN AFRICA,1104000.0,right_only
46431,,,,El Salvador,CENTRAL AMERICA,6481000.0,right_only
46432,,,,Honduras,CENTRAL AMERICA,9864000.0,right_only
46433,,,,Curacao,CARIBBEAN,155000.0,right_only
46434,,,,Puerto Rico,CARIBBEAN,3189000.0,right_only
46435,,,,St. Kitts-Nevis,CARIBBEAN,54000.0,right_only
46436,,,,Saint Lucia,CARIBBEAN,182000.0,right_only
46437,,,,St. Vincent and the Grenadines,CARIBBEAN,111000.0,right_only
46438,,,,Georgia,WESTERN ASIA,3715000.0,right_only
46439,,,,Oman,WESTERN ASIA,4713000.0,right_only
46440,,,,Brunei,SOUTHEAST ASIA,469000.0,right_only
46441,,,,Timor-Leste,SOUTHEAST ASIA,1318000.0,right_only
46442,,,,"China, Hong Kong SAR",EAST ASIA,7494000.0,right_only
46443,,,,"China, Macao SAR",EAST ASIA,686000.0,right_only
46444,,,,Channel Islands,NORTHERN EUROPE,172000.0,right_only
46445,,,,Czechia,EASTERN EUROPE,10716000.0,right_only
46446,,,,North Macedonia,SOUTHERN EUROPE,2080000.0,right_only
46447,,,,French Polynesia,OCEANIA,280000.0,right_only
46448,,,,Guam,OCEANIA,175000.0,right_only
46449,,,,New Caledonia,OCEANIA,295000.0,right_only
46450,,,,Palau,OCEANIA,18000.0,right_only
46451,,,,Samoa,OCEANIA,200000.0,right_only
